score,content,cleaned_text,predicted_label
5,"Hai ruangguru,terimakasih karena sudah membantu, Aku punya saran nih,gimana kalau untuk menyelesaikan misi dengan hewan peliharaan (partner)itu Misinya jangan nonton video dan nyelesaikan quiz terus, soalnya nanti banyak yang bosan,gimana kalau untuk misinya kayak 1.berpetualang mencari item misal,tapi dengan menggunakan petunjuk yang ada. 2.quiz,tapi jangan quiz Mulu. DLL. (MOHON MAAF KALAU ADA SALAH KATA,TERIMA KASIH).",ruangguruterimakasih bantu saran nihgimana lesa misi hewan pelihara partneritu misi nonton video nyelesaikan quiz bosangimana misi kayak tualang cari item misaltapi tunjuk quiztapi quiz mulu mohon maaf kalau salah katerima kasih,netral
5,"Bagus bangett aslii fliturnya menarik banget lah, kayak bisa edit avatar, tambah teman belajar, materinya banyak (tapi kurang relevan dengan sekolah), ada runtunan (streak) juga, bahkan bikin post! Buruan kalian yang baca ini untuk mencoba app ini (kecuali kalian udah install), dan asli betul-betul gak mau berhenti pakai app ini!",bagus banget asli fliturnya tarik banget kayak edit avatar teman ajar materi relevan kolah runtun streak post buru baca coba cual sudah install asli betul henti pakai,netral
5,"App nya bagus banget. Saya paling suka sama fitur ruangbaca karena artikel-artikelnya menambah wawasan, tapi ada baiknya di fitur ruangbaca bisa ditambahin bookmark atau histori kek yang di chrome gitu, agar saat artikelnya mau dibaca lagi nggak perlu repot-repot dicari lagi.",bagus banget saya suka fitur ruangbaca artikel tambah baik fitur ruangbaca tambah bookmark histori chrome gitu artikel baca tidak repot cari,netral
5,"Suka bangettt pake ruang guruu,mdh dimengerti terutama matematika gampang dan ga ribet rumus""nya. Walaupun baru daftar kemarin malam tp udh dapat hasilnya:mslh matik tidk sudah lg apa lagi rumus"" Karena ada ruang guruu jd lebih mudah dan bisa les kapan ajaaaa. Makasih ruang guruu♡♡,semoga putri dapat hasilnya pas terima rapot♡(･´з`･)",suka banget pake guruumdh erti matematika gampang tidak ribet rumus walaupun daftar malam tapi sudah hasilnyamslh matik tidk lagi rumus karena guruu jadi mudah saja terima kasih guruusemoga putri hasil terima rapot,positif
5,ini bagus banget buat belajar bisa di download video nya seru seru! bagus ini buat belajar,bagus banget ajar download video seru bagus ajar,positif
4,"ruang guru sangat membantu,saya jadi terbantu untuk belajar. dan video nya sangat mudah di mengerti.",mbantusaya bantu ajar video mudah erti,positif
5,"Mungkin beberapa video perlu diupdate videonya. Masih ada beberapa materi yang bisa dibilang agak rumit penjelasan dari tutornya dan beberapa soal quiz diberikan/latihan bab diluar pembahasan atau tidak sesuai kurikulum. Selain itu masih ada beberapa video kurang interaktif, misalnya master teacher hanya menjelaskan materi seperti ppt slide tanpa video animasi. Dan tambahan, Ruangguru adventure mungkin bisa lebih diupdate fiturnya seperti ada fitut melawan boss dengan mengerjakan misi-misi.",mungk video update video masih materi bilang rumit jelas tutor quiz berikanlatihan luar bahas suai kurikulum sela video interaktif master teacher materi slide video animasi tambah adventure update fiturnya fitut lawan boss misi,netral
1,padahal saya kira apk ruang guru bagus dan juga gratis ternyata harus bayar gua kecewa kenapa buat pintar saja harus bayar pantesan indo masuk negara terbodoh didunia lihat saja luar negeri banyak orang pintar karena di bidang nya juga tak perlu bayar apa lagi ini harus bayar pantesan ruang guru sepi,aplikasi bagus gratis bayar cewa pintar bayar pantesan indo masuk negara bodoh dunia lihat negeri orang pintar bidang bayar pantesan sepi,negatif
4,"sejak banyak fitur fitur tambahan/upgrade, video yang di download offline jadi gak bisa berjalan lancar, ada yang tertera durasinya cuman 6 menit tapi pas di menit terakhir pemutaran ada tulisan 'kesalahan pemutaran video'... eeh giliran data nya dinyalain ternyata 12 menit, jadi ga efisien gitu kan, udah download offline tapi harus tetap nyalain data. Lalu kalau download offline kadang videonya belum ditonton tapi sudah ada ceklis 'telah ditonton'-nya, jadi gabisa dapetin coin sama XP.",fitur tambahanupgrade video download offline jalan lancar tera durasi cuman putar tulis salah putar video gilir data nyala tidak efisien gitu sudah download offline nyala data lalu download offline kadang video ceklis gabisa dapet,negatif
3,"mau belajar ko mahal,, guru itu ga perlu bales budi dari muridnyaa wkwk,,saya sudah coba aplikasi nya,rumit,dan dari coment""/rating pun sangat tidak membuat nyaman,,saya jadi kurang yakin untuk menggukanan aplikasi ruang guru, sebaiknya awal download berilah waktu gratis sebulan,agar bisa menilai, aplikasi ini membuat siswa nyaman atau tidak.",ajar mahal tidak bales budi muridnyaa wksaya coba aplikasi nyarumitdan comentrating nyamansaya nggukan aplikasi download ilah gratis bulanagar nilai aplikasi siswa nyaman,netral
5,"Aku sesuka itu sama aplikasinya, karena ngebantu banget buat aku. Karena disini materinya lengkap, cara belajar nya asyik, materinya mudah di fahami, bisa belajar dimana aja yanv penting ada kuota, ada fitur kuis biar bisa ngasih kemampuan, ada fitur api streak biar ingat buat belajar. Pokok nya kalau mau ngambis belahar pake ini aja, agak nyesel sih kenapa ga dari dulu aja pakai aplikasi ini daripada susah susah mandiri nyari materinya di Youtube.",suka aplikasi ngebantu banget karena materi lengkap ajar asyik materi mudah fahami ajar mana saja yanv kuota fitur kuis biar ngasih mampu fitur streak biar ajar ngambis bahar pake saja nyesel tidak saja pakai aplikasi susah mandiri nyari materi youtube,positif
5,"Dulu masih bingung harus belajar buat masuk kampus itu dimana dan bagaimana, terus cari² di Internet ketemu aplikasi ruangguru. Aplikasi belajar gratis yang cocok dengan pendidikan disekolah. Akunya memang terlambat buat pakai ruangguru karena baru pakai dikelas 12 tapi menurutku aku bisa ngejar ketertinggalan itu karena materinya mudah dipahami dan banyak ilustrasinya. Ruangguru sangat cocok buat ngejar kampus impian.",dulu bingung ajar masuk kampus mana cari internet temu aplikasi ajar gratis seko lambat pakai turut ngejar tinggal materi mudah paham ilustrasi ngejar kampus impi,netral
4,"Di ruangguru ini sepertinya preferensi user sangat dibatasi, mungkin ini juga untuk membatasi size aplikasinya namun seharusnya ini harus ada.  Salah satu hal yang saya tidak sukai ialah getaran setelah menyelesaikan sebuah video ataupun kuis. Saya mencoba melihat pilihan disetting namun sepertinya tidak ada tombol untuk menonaktifkannya. Dan mungkin ialah ke tidak tersediaannya dark mode, mungkin itu saja dari saya. Terimakasih",preferensi user batas size aplikasi salah suka getar lesa video kuis saya coba pilih tting tombol nonaktif sedia dark mode terima kasih,netral
5,"Aplikasi ini bagus baget..., dan cocok buat belajar penerangan efektif ada juga ruang baca ...,boleh juga gk berlangganan tapi kita hanya mendapatkan beberapa video dalam setiap mata pelajaran..., dan karena aku gk mampu buat berlangganan ya udah diterima aja...dan meski dapat beberapa materi tapi akan mudah paham karena kalo njelasin itu cepet masuk ke otak....terimakasih RuangGuru, òh ya ruangguru itu mengajak kita belajar semangat biar gk tergantung terus....gk males ngerti nggak???",aplikasi bagus baget ajar terang efektif baca tidak langgan video mata ajar tidak langgan sudah terima ajadan materi mudah paham kalo njelas cepet masuk otakterimakasih ajak ajar mangat biar tidak gantung terusgk males ngerti tidak,positif
5,"Aku kelas 11 SMA dan baru pertama kali coba belajar di ruangguru. Aku ambil paket ruang belajar dan itu ngebantu aku bangett buat menguasai materi, penjelasannya ngga belibet dan yang paling aku suka ada rapor belajar. Di rapor belajar itu aku bisa tau seberapa jauh aku menguasai materi tertentu, terus kalo ada yang nilainya merah waktu kuis itu kita bisa tau dan review lagi. Menurutku itu yg sangatt membantu aku:D",kali coba ajar ambil paket ajar ngebantu banget kuasa materi jelas tidak belibet suka rapor ajar rapor ajar kuasa materi kalo nilai kuis review turut sangatt bantu akud,positif
4,"ruangguru sekarang banyak bug nya ya, entah krna hp nya atau apk nya, tapi kalo karna hp nya.. apk lain juga lancar2 aja kok gada gangguan. tolong lah develop perbaiki jika benar bug itu datang dari apk nya sendiri. overall ruangguru udh bagus banget nyediain berbagai mata pelajaran dan penjelasan yang interaktif, terima kasih.",krna aplikasi kalo karna aplikasi lancar saja gada ganggu tolong develop baik aplikasi overall sudah bagus banget nyedia mata ajar jelas interaktif terima kasih,netral
5,"Penjelasan tentang materi nya mudah dipahami, bnyk soal2 latihan sehingga memudahkan kita untuk melatih materi yg telah kita pelajari, dapat belajar dengan santai karena video pembelajaran dapat ditonton kapan saja dan dimana saja selama ada kuota. Juga ada diskon di waktu2 tertentu",jelas materi mudah paham bnyk latih mudah latih materi ajar santai video ajar mana kuota juga skon,positif
5,"Aplikasi ini rekomended bgt buat kita para pelajar! Aku udh langganan disini lumayan lama. Jujur, pas aku udh mulai pake Ruangguru, aku jadi semangat belajar karena seru aja gitu belajar di Ruangguru. Di setiap video, animasinya keren & kreatif bgt. App ini tuh di design kyk game gitu tapi bikin nambah semangat belajar. Kekurangannya cmn materinya kurang banyak, sbnrnya bnyk sih, tpi aku kurang puas aja gitu. Mohon di-update terus ya materinya 🙏 thanks Ruangguru..",aplikasi rekomended banget ajar sudah langgan lumayan sudah pake mangat ajar seru saja gitu ajar video animasi kreatif banget design game gitu nambah mangat ajar kurang materi benar bnyk puas saja gitu mohon update materi thanks,positif
3,"saya lagi nonton video pembelajaran nih, dimana video pembelajarannnya akan berakhir ±1 menit kemudian. Sedangkan saya posisinya masih mengerjakan soal dari latihan soal yang ada dalam video. Belum rampung saya menjawab, itu tiba tiba keluar notifikasi untuk lanjut ke fitur kuis. Untuk lanjut ke fitur kuisnya kan dihitung mundur, tapi bisa dibatalkan. Namun, saat dibatalkan, opsi fiturnyakan masih ada di videonya. Nah itu menggangu untuk saya menjawab soal, karena opsinya menutupi jawaban",nonton video ajar mana video pembelajaranya dang latih video belum rampung notifikasi fitur kuis untuk fitur kuis hitung mundur batal namun batal opsi fiturnyakan video nggangu opsi,negatif
5,"Aplikasi ruang guru sangat membantu, mudah dipahami, dan durasi singkat tp lengkap jadi g bikin bosen belajar. Bisa belajar dimana aja kapan aja:)) Aplikasi Ruang Guru setelah diupdate menjadi semakin baik, memuaskan, dan lebih mempermudah belajar tentunya",aplikasi bantu mudah paham durasi singkat tapi lengkap bosen ajar bisa ajar mana saja aplikasi update muas mudah ajar,positif
5,"Aplikasi ini memudahkan saya untuk mendapatkan pelatihan yang bagus bagus dan bermanfaat materinya, banyak pilihan materi yang dapat dipilih untuk menambah wawasan. Melalui video pembelajaran yang menarik, dimana desain video nya bagus, pemberi materi yang menguasai materi dan berbicara santai (tidak terlalu cepat) sehingga dapat mudah di pahami dan dimengerti. Video pembelajaran yang dapat diputar ulang memudahkan kita mengingat kembali materi dan membuat lebih paham lagi. Terimakasih....... ^^",aplikasi mudah latih bagus manfaat materi pilih materi pilih tambah lalu video ajar tarik mana desa video bagus beri materi kuasa materi bicara santai cepat mudah paham erti video ajar putar ulang mudah materi paham terima kasih,positif
5,Lima star buat ruang guru.saya ingin sekali menyampaikan banyak banyak terima kasih telah membantu saya atas pelatihan dan pelajaran yang telah disampaikan. Bagi teman teman yg belum menbeli pelatihan gue saranin untuk beli diskillacademy by ruangguru prosesnya gampang dan sangat easy buat dimengerti.,lima star gurusaya terima kasih bantu latih ajar bagi teman nbeli latih saran beli skillacademy proses gampang easy erti,positif
5,"Kalau menurut aku, aplikasi ini bagus banget. Materi nya menurutku lengkap dan banyak latihan soal. Cuman kalau masalah ada perubahan atau nggaknya tergantung kita sendiri, harus bisa mengatur waktu dan disiplin. Banyak voucher dan recomended lah ya. Thanx kak Ruangguru ;)",kalau aplikasi bagus banget materi turut lengkap latih cuman ubah nggaknya gantung atur sipl banyak voucher recomended thanx,positif
5,"materinya mudah di pahami ,sangat membantu good 👍",materi mudah paham bantu good,positif
5,"Tahun ke 3 langganan Ruangguru. Suka banget, banyak animasinya, cocok sama tipe belajarku yang visual. Tapi saranku min, kalau mau promosi akan lebih baik tidak usah menelepon pengguna ruangguru, karena jujur itu mengganggu sekali, apalagi teleponnya sampai berulang kali tanpa konfirmasi sebelumnya. Sudah dibilang tidak minat tapi ditanya terus, kesannya maksa🙏.",tahun langgan suka banget animasi tipe ajar visual tapi saran promosi telepon guna ganggu telepon ulang kali konfirmasi sudah bilang minat maksa,netral
5,"Dalam segi penggunaan di aplikasi ini sangat mudah dimengerti (simpel dan jelas).Dalam video pembelajaran pun bagus,jelas,dan mudah dimengerti,walaupun memang ada beberapa master teacher yang bertele tele dalam menyampaikan materi. Banyak soal dari bank soal maupun latihan soal yang bisa dikerjakan kapanpun dan sangat membantu karena ada pembahasan di akhir latihan. ok, maybe that's all. overall no problem. Thanks",dalam segi guna aplikasi mudah erti simpel jelasdalam video ajar bagusjelasdan mudah mengertiwalaupun master teacher tele materi banyak bank latih bantu bahas latih maybe thats overall problem thanks,positif
1,"Aplikasinya sebenernya bagus, materi oke, soal²nya banyak juga pembahasannnya lengkap. Cuma makin di update malah banyak bug, trus kalo mau langganan harus punya kualitas sinyal bagus dan kuota banyak bgt, apalagi kalo langganan bao sinyal wajib bagus, kalo enggak bakal tersendat-sendat, sayang kalo udh langganan mahal² tp nggak jadi kepake gara² masalah sinyal. Juga jadi banyak spam WA, satu muncul udh di bales, yg lain juga ikut muncul, akhirnya saya blok, tp ttp muncul² lagi spamnya",aplikasi benernya bagus materi baik bahasa lengkap cuma update trus kalo langgan kualitas sinyal bagus kuota banget kalo langgan sinyal wajib bagus kalo sendat sayang kalo sudah langgan mahal tapi tidak pake gara sinyal juga spam muncul sudah bales muncul blok tapi muncul spamnya,negatif
4,"Sangat membantu buat belajar tapi, untuk kurikulum merdeka materi nya kurang lengkap, roboguru juga lebih enak tanya lewat web daripada aplikasi karena kurang spesifik sama yg di tanyakan malah kemana-mana topik nya. Jadi tolong di perbaiki ya",sangat bantu ajar kurikulum rdeka materi lengkap roboguru enak aplikasi spesifik mana topik jadi tolong baik,positif
5,"Dulu nilai ulangan saya sering dapat 6-7 sekarang saya bisa mendapat nilai 8-10 terima kasih ruang guru, karena belajarnya mudah banget dan simpel, fitur-fitur nya juga mudah banget dimengerti dan ada animasi dalam setiap bab pembelajarannya.. Untung aja pakai ruangguru jadi lebih semangat dan enak belajarnya, dan gak bad mood belajar di buku, baca tulisan yang segitu banyaknya.. 😁",dulu nilai ulang nilai terima kasih ajar mudah banget simpel fitur mudah banget erti animasi ajar untung saja pakai mangat enak ajar mood ajar buku baca tulis gitu banyak,positif
5,"Aplikasinya lengkap banget nih fasilitasnya untuk menunjang pembelajaran, bisa sesuai juga dengan cara belajar siswa yang cenderung mandiri/kelompok, fasilitas lengkap ada les ada grup ada tutor, recomended banget pokoknya, ini baru namanya ada harga ada rupa👍🏻",aplikasi lengkap banget fasilitas tunjang ajar suai ajar siswa cenderung mandirikelompok fasilitas lengkap grup tutor recomended banget nama harga rupa,positif
4,"Belajar disini memang menyenangkan, tapi kok beberapa rangkuman banyak yang tertukar ya (tidak tepat) seperti posisi tulang pada gambar dirangkuman tidak sesuai dengan namanya Semoga dapat dikoreksi kembali... Sukses terus buat ruang guru",ajar nang rangkum tukar tulang gambar rangkum suai nama moga koreksi sukses,positif
